"Sample Collection Date","Site Name","County","PCR Pathogen Target","PCR Gene Target","Normalized Pathogen Concentration (gene copies/person/day)","Date/Time Updated"
2025-06-16,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-18,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-20,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-23,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-25,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-27,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-06-30,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-02,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-07,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-08,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-11,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-14,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-16,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-18,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-21,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-23,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-25,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-28,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-07-30,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-01,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-04,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-06,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-08,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-11,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-13,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-15,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-18,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-20,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-22,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-25,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-27,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-08-29,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-09-03,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-09-05,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-09-08,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-09-10,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2025-09-12,"Riverside Park Water Reclamation Facility","Spokane","FLUBV","InfB",0,2025-09-17 09:04:27.907552
2024-09-13,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1959943582.44201,2025-09-17 09:04:27.907552
2024-09-16,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2553148816.88796,2025-09-17 09:04:27.907552
2024-09-18,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2644298381.4023,2025-09-17 09:04:27.907552
2024-09-20,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",3266410353.86399,2025-09-17 09:04:27.907552
2024-09-23,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2270328074.62359,2025-09-17 09:04:27.907552
2024-09-25,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2476777978.72667,2025-09-17 09:04:27.907552
2024-09-27,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1843633979.62696,2025-09-17 09:04:27.907552
2024-09-30,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1205620916.51138,2025-09-17 09:04:27.907552
2024-10-02,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1407426424.70106,2025-09-17 09:04:27.907552
2024-10-04,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2491310699.78315,2025-09-17 09:04:27.907552
2024-10-07,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2024-10-09,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",729382275.216123,2025-09-17 09:04:27.907552
2024-10-11,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1000748570.18304,2025-09-17 09:04:27.907552
2024-10-16,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",516999236.568407,2025-09-17 09:04:27.907552
2024-10-18,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",824550065.699672,2025-09-17 09:04:27.907552
2024-10-21,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",417906378.583951,2025-09-17 09:04:27.907552
2024-10-23,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",7981512150.12717,2025-09-17 09:04:27.907552
2024-10-25,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",592434306.283047,2025-09-17 09:04:27.907552
2024-10-28,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",634579866.749003,2025-09-17 09:04:27.907552
2024-10-30,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",405845146.113405,2025-09-17 09:04:27.907552
2024-11-01,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",380389873.565059,2025-09-17 09:04:27.907552
2024-11-04,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",726863370.643325,2025-09-17 09:04:27.907552
2024-11-06,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",197029881.559692,2025-09-17 09:04:27.907552
2024-11-08,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",713707805.087698,2025-09-17 09:04:27.907552
2024-11-12,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",783913895.554406,2025-09-17 09:04:27.907552
2024-11-13,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",249318000.53359,2025-09-17 09:04:27.907552
2024-11-15,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",287207278.88451,2025-09-17 09:04:27.907552
2024-11-18,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2024-11-20,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",610893628.887067,2025-09-17 09:04:27.907552
2024-11-22,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",328796677.716299,2025-09-17 09:04:27.907552
2024-11-25,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",296547391.544158,2025-09-17 09:04:27.907552
2024-12-02,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",91544232.8755868,2025-09-17 09:04:27.907552
2024-12-04,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",848564868.458823,2025-09-17 09:04:27.907552
2024-12-06,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",472658036.993043,2025-09-17 09:04:27.907552
2024-12-09,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1554540102.30037,2025-09-17 09:04:27.907552
2024-12-13,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",843107427.829474,2025-09-17 09:04:27.907552
2024-12-16,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",499656420.996267,2025-09-17 09:04:27.907552
2024-12-18,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",365265149.966695,2025-09-17 09:04:27.907552
2024-12-20,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",665047148.567739,2025-09-17 09:04:27.907552
2024-12-23,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",371461303.77964,2025-09-17 09:04:27.907552
2024-12-27,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",359254476.337662,2025-09-17 09:04:27.907552
2024-12-30,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",458607424.95595,2025-09-17 09:04:27.907552
2025-01-02,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",706776229.318481,2025-09-17 09:04:27.907552
2025-01-06,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",561653521.115864,2025-09-17 09:04:27.907552
2025-01-08,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",859627436.570726,2025-09-17 09:04:27.907552
2025-01-10,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",845439178.712942,2025-09-17 09:04:27.907552
2025-01-13,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",968424115.725841,2025-09-17 09:04:27.907552
2025-01-15,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",565810090.1997,2025-09-17 09:04:27.907552
2025-01-17,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",384892021.517868,2025-09-17 09:04:27.907552
2025-01-20,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",709237174.820275,2025-09-17 09:04:27.907552
2025-01-22,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",753770269.683657,2025-09-17 09:04:27.907552
2025-01-24,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",727908474.777339,2025-09-17 09:04:27.907552
2025-01-29,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",892428003.319563,2025-09-17 09:04:27.907552
2025-01-31,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1372544993.42279,2025-09-17 09:04:27.907552
2025-02-03,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1257211044.26687,2025-09-17 09:04:27.907552
2025-02-05,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",573011602.392962,2025-09-17 09:04:27.907552
2025-02-07,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",913414319.105905,2025-09-17 09:04:27.907552
2025-02-10,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",777811290.694369,2025-09-17 09:04:27.907552
2025-02-12,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",660722810.565673,2025-09-17 09:04:27.907552
2025-02-14,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",391010915.16398,2025-09-17 09:04:27.907552
2025-02-19,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",417977642.023033,2025-09-17 09:04:27.907552
2025-02-21,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",955961520.872363,2025-09-17 09:04:27.907552
2025-02-24,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2025-02-26,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",386284378.026273,2025-09-17 09:04:27.907552
2025-02-28,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",482318486.481598,2025-09-17 09:04:27.907552
2025-03-03,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",310974960.676825,2025-09-17 09:04:27.907552
2025-03-05,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",205745776.698144,2025-09-17 09:04:27.907552
2025-03-07,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",462525101.141259,2025-09-17 09:04:27.907552
2025-03-10,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",187271950.380494,2025-09-17 09:04:27.907552
2025-03-12,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",320851571.281969,2025-09-17 09:04:27.907552
2025-03-14,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",549818909.170775,2025-09-17 09:04:27.907552
2025-03-17,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",442960149.29058,2025-09-17 09:04:27.907552
2025-03-19,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",370915741.013125,2025-09-17 09:04:27.907552
2025-03-24,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",495942773.013262,2025-09-17 09:04:27.907552
2025-03-26,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",654850758.968827,2025-09-17 09:04:27.907552
2025-03-28,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",682731638.162875,2025-09-17 09:04:27.907552
2025-03-31,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",294821728.53985,2025-09-17 09:04:27.907552
2025-04-02,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",88786435.4042615,2025-09-17 09:04:27.907552
2025-04-04,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",87834629.1973439,2025-09-17 09:04:27.907552
2025-04-07,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",254406293.759318,2025-09-17 09:04:27.907552
2025-04-09,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",460202693.99638,2025-09-17 09:04:27.907552
2025-04-11,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",202029757.915796,2025-09-17 09:04:27.907552
2025-04-14,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",346154275.919639,2025-09-17 09:04:27.907552
2025-04-16,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",311800556.683411,2025-09-17 09:04:27.907552
2025-04-18,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",196332866.55278,2025-09-17 09:04:27.907552
2025-04-21,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",322671647.883652,2025-09-17 09:04:27.907552
2025-04-23,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",576465717.577275,2025-09-17 09:04:27.907552
2025-04-25,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",676175680.684898,2025-09-17 09:04:27.907552
2025-04-28,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",631361715.828735,2025-09-17 09:04:27.907552
2025-04-30,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",300045296.786928,2025-09-17 09:04:27.907552
2025-05-02,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",501589180.296145,2025-09-17 09:04:27.907552
2025-05-05,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",274794191.89967,2025-09-17 09:04:27.907552
2025-05-07,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",342552613.340905,2025-09-17 09:04:27.907552
2025-05-09,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",235408660.245598,2025-09-17 09:04:27.907552
2025-05-12,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",765850189.631379,2025-09-17 09:04:27.907552
2025-05-14,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",575993286.99756,2025-09-17 09:04:27.907552
2025-05-16,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",300591277.929797,2025-09-17 09:04:27.907552
2025-05-19,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",438719207.641882,2025-09-17 09:04:27.907552
2025-05-20,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",96303263.9101748,2025-09-17 09:04:27.907552
2025-05-23,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",214516060.762706,2025-09-17 09:04:27.907552
2025-05-28,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",247946730.193461,2025-09-17 09:04:27.907552
2025-05-30,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2025-06-02,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",211516302.299585,2025-09-17 09:04:27.907552
2025-06-04,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",307259360.270831,2025-09-17 09:04:27.907552
2025-06-06,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",209743362.767198,2025-09-17 09:04:27.907552
2025-06-09,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",77982214.691379,2025-09-17 09:04:27.907552
2025-06-11,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",78055430.5534496,2025-09-17 09:04:27.907552
2025-06-13,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",242952320.621725,2025-09-17 09:04:27.907552
2025-06-16,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",0,2025-09-17 09:04:27.907552
2025-06-18,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",230084904.807451,2025-09-17 09:04:27.907552
2025-06-20,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",396600702.180196,2025-09-17 09:04:27.907552
2025-06-23,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",252709080.34713,2025-09-17 09:04:27.907552
2025-06-25,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",348863123.357465,2025-09-17 09:04:27.907552
2025-06-27,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",225934388.234879,2025-09-17 09:04:27.907552
2025-06-30,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",352240327.021908,2025-09-17 09:04:27.907552
